,Palabra,cant central,cant guaranitica,Total central,Total guaranitica,Total central guaranitica,Pvalue,fnorm central,fnorm guaranitica,maxdif
976,paciencia,1213.0,2998.0,604,1397,2001,9.47052097673e-30,65.9130767904,96.6862543945,1.46687514986
20554,experto,70.0,173.0,66,156,222,0.00651026523079,3.80372248584,5.57929353244,1.46679826228
20553,escritor,70.0,173.0,35,76,111,0.00651026523079,3.80372248584,5.57929353244,1.46679826228
15951,pipita,121.0,139.0,79,115,194,0.00193808135572,6.57500601124,4.48278497693,1.46672348664
16543,paragua,87.0,215.0,63,169,232,0.00242292049757,4.72748366097,6.93380410101,1.46670080708
10421,aaaay,138.0,341.0,81,181,262,0.000134217726662,7.49876718637,10.9973358067,1.46655250568
112,cama,9079.0,10431.0,1402,2431,3833,9.54268992987e-159,493.342806414,336.40237478,1.46652593263
7421,visitante,255.0,293.0,105,148,253,6.88532576955e-06,13.856417627,9.44932372835,1.46639251923
28499,plomo,51.0,126.0,45,100,145,0.0203263904897,2.7712835254,4.06353170571,1.46629952095
20923,admirable,68.0,168.0,62,147,209,0.00737947356966,3.69504470053,5.41804227427,1.46629952095
947,necesidad,1256.0,3103.0,668,1528,2196,1.11566270478e-30,68.2496491745,100.072530816,1.46627172486
3803,finnn,366.0,904.0,237,545,782,5.25451717758e-10,19.8880347117,29.1542274759,1.4659179702
17323,matrimonio,83.0,205.0,61,149,210,0.00310006139974,4.51012809035,6.61130158468,1.46587889573
29536,unooo,49.0,121.0,46,109,155,0.0231327528115,2.66260574009,3.90228044754,1.46558703333
12604,titi,113.0,279.0,73,144,217,0.000565425440145,6.14029487,8.99782020549,1.46537265652
8101,god,177.0,437.0,108,256,364,1.59996050836e-05,9.61798399991,14.0933599634,1.46531330927
19435,quebrar,100.0,115.0,90,95,185,0.00494714981107,5.43388926549,3.70877893775,1.46514239773
35297,sabian,60.0,69.0,53,69,122,0.0294830125709,3.26033355929,2.22526736265,1.46514239772
2483,miras,542.0,1338.0,394,923,1317,4.43804481869e-14,29.4516798189,43.1508366844,1.46514008538
8341,jijiji,175.0,432.0,95,248,343,1.80055720997e-05,9.5093062146,13.9321087053,1.46510254175
13236,extrañandote,111.0,274.0,91,226,317,0.000638113199129,6.03161708469,8.83656894733,1.4650414347
15716,lenguaje,94.0,232.0,76,169,245,0.00168286801281,5.10785590956,7.48205837876,1.46481390847
33640,habran,47.0,116.0,43,103,146,0.0263425915345,2.55392795478,3.74102918938,1.46481390847
33639,california,47.0,116.0,37,92,129,0.0263425915345,2.55392795478,3.74102918938,1.46481390847
2086,piñas,838.0,964.0,414,625,1039,4.30074988579e-16,45.5359920448,31.0892425738,1.46468644055
14422,promos,133.0,153.0,55,111,166,0.00120111097229,7.2270727231,4.93428849979,1.46466359302
24786,octava,62.0,153.0,50,117,167,0.0107703261957,3.3690113446,4.93428849979,1.46461023579
4328,importar,325.0,802.0,256,595,851,5.27785804743e-09,17.6601401128,25.8647018093,1.46458078158
26905,vicki,73.0,84.0,42,50,92,0.0164940552872,3.96673916381,2.70902113714,1.46427028916
9661,despejar,199.0,229.0,161,205,366,7.54652925884e-05,10.8134396383,7.38530762386,1.46418269746
7367,repite,195.0,481.0,165,404,569,6.27378850257e-06,10.5960840677,15.5123710353,1.46397206139
25375,retroceder,60.0,148.0,53,129,182,0.012226491812,3.26033355929,4.77303724162,1.46397206139
18713,golosinas,106.0,122.0,79,101,180,0.00387941169127,5.75992262142,3.93453069918,1.46394146133
2312,piedra,768.0,884.0,480,642,1122,7.74855410292e-15,41.7322695589,28.5092224432,1.463816477
3119,besito,589.0,678.0,315,409,724,1.01022301488e-11,32.0056077737,21.8656706069,1.46373776268
11190,joel,172.0,198.0,60,85,145,0.000236107241708,9.34628953664,6.38554982325,1.46366245591
16546,williams,88.0,217.0,72,147,219,0.00243138757304,4.78182255363,6.99830460427,1.46352243852
20293,traiciona,73.0,180.0,64,166,230,0.00576579603604,3.96673916381,5.80504529387,1.46343005026
8418,colección,174.0,429.0,119,272,391,2.0330564063e-05,9.45496732195,13.8353579504,1.46328987497
29505,dieguito,66.0,76.0,38,58,96,0.0228487801009,3.58636691522,2.45101912408,1.46321457878
4996,murio,376.0,433.0,248,336,584,5.59028078603e-08,20.4314236382,13.9643589569,1.46311217731
5564,manuel,343.0,395.0,139,219,358,2.13106237208e-07,18.6382401806,12.7388493949,1.46310232603
36296,disimulo,43.0,106.0,42,93,135,0.0342293958628,2.33657238416,3.41852667305,1.46305190296
36297,za,43.0,106.0,41,91,132,0.0342293958628,2.33657238416,3.41852667305,1.46305190296
5566,explicación,258.0,636.0,213,520,733,2.14296693461e-07,14.019434305,20.5111600383,1.46305190296
13438,ciclon,145.0,167.0,35,47,82,0.000746300068704,7.87913943496,5.38579202264,1.46294907078
10190,pareció,191.0,220.0,132,190,322,0.000109202259345,10.3787284971,7.09505535917,1.46281148937
14519,prometí,99.0,244.0,85,217,302,0.0013225266552,5.37955037283,7.86906139835,1.46277306708
25486,beca,79.0,91.0,46,64,110,0.0128456255692,4.29277251974,2.93477289857,1.46272732784
1810,diosa,967.0,1114.0,438,626,1064,3.24069710489e-18,52.5457091973,35.9267803187,1.46257774093
26653,dash,56.0,138.0,25,36,61,0.0157768530977,3.04297798867,4.4505347253,1.46255896095
13239,icardi,112.0,276.0,79,196,275,0.000640234375618,6.08595597735,8.90106945059,1.46255896094
20927,aprenden,69.0,170.0,63,145,208,0.00740522640946,3.74938359319,5.48254277754,1.4622517652
12749,canchas,151.0,174.0,109,143,252,0.000588778041496,8.20517279089,5.61154378407,1.46219527221
37491,héctor,41.0,101.0,21,56,77,0.0390623955441,2.22789459885,3.25727541489,1.46204197298
37490,álvarez,41.0,101.0,23,57,80,0.0390623955441,2.22789459885,3.25727541489,1.46204197298
7352,carpa,262.0,302.0,185,209,394,6.07955921561e-06,14.2367898756,9.73957599304,1.4617463723
21879,citar,67.0,165.0,58,135,193,0.00839642714232,3.64070580788,5.32129151938,1.46160986363
21880,romántica,67.0,165.0,48,135,183,0.00839642714232,3.64070580788,5.32129151938,1.46160986363
13838,reía,106.0,261.0,98,228,326,0.000920972622552,5.75992262142,8.41731567611,1.46135915868
9870,presentamos,196.0,226.0,52,86,138,9.25463846614e-05,10.6504229604,7.28855686896,1.46125263916
16320,seguiré,91.0,224.0,77,208,285,0.00215728473191,4.94483923159,7.2240563657,1.46092846043
16319,empresarios,91.0,224.0,50,103,153,0.00215728473191,4.94483923159,7.2240563657,1.46092846043
1901,errores,700.0,1723.0,463,1046,1509,1.77996157442e-17,38.0372248584,55.5671835629,1.46086324041
10360,cagones,189.0,218.0,144,163,307,0.000125137731564,10.2700507118,7.0305548559,1.46077385388
3001,consejo,462.0,1137.0,342,720,1062,4.90686674283e-12,25.1045684066,36.6685361063,1.46063200579
5678,llamadas,256.0,630.0,207,468,675,2.72153205e-07,13.9107565196,20.3176585285,1.46057178845
3560,fijo,527.0,608.0,387,478,865,1.5361667525e-10,28.6365964291,19.6081529926,1.46044333905
16551,pescar,89.0,219.0,58,165,223,0.00243920889731,4.83616144628,7.06280510754,1.46041549398
8889,fallar,165.0,406.0,137,336,473,3.68520839092e-05,8.96591728805,13.0936021628,1.46037507844
9634,intentarlo,152.0,374.0,133,297,430,7.49101777231e-05,8.25951168354,12.0615941106,1.46032774972
33424,irrita,65.0,75.0,58,66,124,0.0246043825791,3.53202802257,2.41876887244,1.46025858974
16670,australia,117.0,135.0,69,107,176,0.00256624456077,6.35765044062,4.3537839704,1.46025858973
39342,pensara,52.0,60.0,48,56,104,0.0444019328016,2.82562241805,1.93501509796,1.46025858973
39341,riveer,52.0,60.0,26,38,64,0.0444019328016,2.82562241805,1.93501509796,1.46025858973
29540,paraa,50.0,123.0,46,99,145,0.0232129601293,2.71694463274,3.96678095081,1.46001538015
3031,jajajajajajajaj,610.0,704.0,310,414,724,5.91631011757e-12,33.1467245195,22.7041771493,1.45993947728
16811,manual,87.0,214.0,67,155,222,0.00275857146819,4.72748366097,6.90155384937,1.45987894286
15481,irónico,98.0,241.0,79,206,285,0.00149883567233,5.32521148018,7.77231064345,1.45953088856
6292,tiii,231.0,568.0,169,365,534,1.10067691974e-06,12.5522842033,18.3181429273,1.45934736902
17337,gómez,85.0,209.0,44,104,148,0.00312045082402,4.61880587566,6.74030259121,1.45931714228
17338,chocar,85.0,209.0,73,179,252,0.00312045082402,4.61880587566,6.74030259121,1.45931714228
20393,colita,97.0,112.0,81,101,182,0.0061249629168,5.27087258752,3.61202818285,1.45925566488
10821,pepa,181.0,209.0,116,139,255,0.000181253800812,9.83533957053,6.74030259121,1.45918368463
27513,compres,71.0,82.0,65,78,143,0.0190975685103,3.8580613785,2.64452063387,1.45888874115
6534,sientes,225.0,553.0,177,398,575,1.56324854494e-06,12.2262508473,17.8343891528,1.4586964864
36298,proyección,58.0,67.0,27,31,58,0.0342483857585,3.15165577398,2.16076685938,1.45858205863
36299,encender,58.0,67.0,51,67,118,0.0342483857585,3.15165577398,2.16076685938,1.45858205863
433,quede,3246.0,3750.0,1139,1875,3014,1.75084116307e-56,176.384045558,120.938443622,1.4584613484
19367,cam,103.0,119.0,64,88,152,0.00479747098282,5.59690594345,3.83777994428,1.45837073118
1085,masss,1144.0,2811.0,498,1031,1529,2.6830981946e-27,62.1636931972,90.6554573392,1.45833448234
20937,panadero,70.0,172.0,58,122,180,0.00742841235268,3.80372248584,5.54704328081,1.45831965961
8506,secretos,175.0,430.0,149,331,480,2.30873824816e-05,9.5093062146,13.867608202,1.45831965961
9236,equivocada,162.0,398.0,139,343,482,4.68470566743e-05,8.80290061009,12.8356001498,1.4581103114
12677,pedirme,154.0,178.0,133,169,302,0.000571262487856,8.36818946885,5.7405447906,1.45773437437
21886,juanita,68.0,167.0,53,119,172,0.00842226737642,3.69504470053,5.38579202264,1.45757154761
876,jajajajajajajajaja,1808.0,2090.0,547,854,1401,3.86491682462e-32,98.24471792,67.4030259121,1.45757132696
4663,oscuro,410.0,474.0,303,409,712,1.93241465979e-08,22.2789459885,15.2866192738,1.45741485344
16589,eliana,90.0,221.0,39,92,131,0.00244639757214,4.89050033894,7.1273056108,1.45737759265
7794,mirarte,191.0,469.0,161,382,543,1.01654901931e-05,10.3787284971,15.1253680157,1.45734306663
14522,víctor,101.0,248.0,56,121,177,0.00133053110262,5.48822815814,7.99806240488,1.45731230088
1447,simplemente,909.0,2232.0,505,1189,1694,6.07804560246e-22,49.3940534233,71.9825616439,1.45731230088
10963,amable,134.0,329.0,115,273,388,0.000219308263877,7.28141161575,10.6103327871,1.45718074283
7123,consulta,275.0,318.0,119,191,310,4.25779455412e-06,14.9431954801,10.2555800192,1.45707950717
8081,entraba,243.0,281.0,210,251,461,1.54320006762e-05,13.2043509151,9.06232070876,1.4570606514
9904,parlantes,198.0,229.0,140,188,328,9.61219427591e-05,10.7591007457,7.38530762386,1.45682499547
36304,pregúntale,44.0,108.0,41,100,141,0.0343406660673,2.39091127681,3.48302717632,1.45677809549
36303,recalculando,44.0,108.0,39,96,135,0.0343406660673,2.39091127681,3.48302717632,1.45677809549
23928,jejej,66.0,162.0,37,85,122,0.00955247253276,3.58636691522,5.22454076448,1.45677809549
23929,conocimientos,66.0,162.0,54,138,192,0.00955247253276,3.58636691522,5.22454076448,1.45677809549
12237,suspende,121.0,297.0,86,203,289,0.00044966093232,6.57500601124,9.57832473488,1.45677809549
27235,varones,55.0,135.0,48,111,159,0.0179904182627,2.98863909602,4.3537839704,1.45677809549
11882,militantes,166.0,192.0,75,108,183,0.000356072335454,9.02025618071,6.19204831346,1.45674835274
24949,buaaa,83.0,96.0,51,70,121,0.0115751370393,4.51012809035,3.09602415673,1.45674835274
24948,informo,83.0,96.0,56,88,144,0.0115751370393,4.51012809035,3.09602415673,1.45674835274
24950,distraerme,83.0,96.0,74,89,163,0.0115751370393,4.51012809035,3.09602415673,1.45674835274
24951,crueldad,83.0,96.0,64,77,141,0.0115751370393,4.51012809035,3.09602415673,1.45674835274
3159,buenooo,449.0,1102.0,277,688,965,1.3977571366e-11,24.398162802,35.5397772991,1.45665792902
39610,melo,51.0,59.0,27,35,62,0.0479106891671,2.7712835254,1.90276484632,1.45645087503
9237,pasará,163.0,400.0,138,331,469,4.69739148111e-05,8.85723950274,12.900100653,1.45644708478
4869,contas,395.0,457.0,278,356,634,3.71056021364e-08,21.4638625987,14.7383649961,1.45632589533
7685,grow,194.0,476.0,51,112,163,9.06052796569e-06,10.541745175,15.3511197771,1.45622186102
1380,cami,1260.0,1458.0,430,569,999,8.62743927253e-23,68.4670047451,47.0208668803,1.45609830885
28533,entenderlo,70.0,81.0,63,77,140,0.0205500362623,3.80372248584,2.61227038224,1.45609830885
20301,cursillo,75.0,184.0,51,132,183,0.00580119035052,4.07541694912,5.9340463004,1.4560586989
24797,cuáles,64.0,157.0,44,101,145,0.0108384011106,3.47768912991,5.06328950632,1.45593505261
22148,toti,89.0,103.0,45,74,119,0.00903447882321,4.83616144628,3.32177591816,1.45589635347
14106,cerró,106.0,260.0,87,156,243,0.00104592636836,5.75992262142,8.38506542447,1.45576008144
15939,lyric,95.0,233.0,55,129,184,0.00191943948576,5.16219480221,7.51430863039,1.45564220614
37511,peorr,42.0,103.0,37,80,117,0.0391859302092,2.2822334915,3.32177591816,1.45549345872
1626,comienzo,829.0,2033.0,454,1098,1552,5.09767599759e-20,45.0469420109,65.5647615691,1.45547641288
1655,vosss,816.0,2001.0,435,893,1328,1.00631310149e-19,44.3405364064,64.5327535168,1.45538955427
7902,cortada,188.0,461.0,125,359,484,1.2899539779e-05,10.2157118191,14.8673660026,1.45534312889
1060,mato,1571.0,1819.0,783,1099,1882,6.21137426788e-28,85.3664003608,58.6632077197,1.45519489437
9517,gemelas,209.0,242.0,157,212,369,6.44919144177e-05,11.3568285649,7.80456089509,1.45515279047
14817,crezca,133.0,154.0,115,140,255,0.00143511328636,7.2270727231,4.96653875142,1.45515279047
26697,reglamento,76.0,88.0,34,75,109,0.0159736893592,4.12975584177,2.83802214367,1.45515279047
26696,carl,76.0,88.0,48,61,109,0.0159736893592,4.12975584177,2.83802214367,1.45515279047
25385,cicatrices,62.0,152.0,49,135,184,0.0123023193769,3.3690113446,4.90203824815,1.45503761987
1641,sonreír,824.0,2020.0,428,943,1371,7.18828981584e-20,44.7752475476,65.1455082978,1.45494468185
11199,open,177.0,205.0,110,137,247,0.000238020803913,9.61798399991,6.61130158468,1.4547791954
4643,cabezaaa,315.0,772.0,217,515,732,1.72720878352e-08,17.1167511863,24.8971942604,1.45455139176
20947,cocinera,71.0,174.0,61,148,209,0.00744910413573,3.8580613785,5.61154378407,1.45449831756
20946,bel,71.0,174.0,43,93,136,0.00744910413573,3.8580613785,5.61154378407,1.45449831756
9806,cuidando,202.0,234.0,151,207,358,8.71271474864e-05,10.9764563163,7.54655888203,1.45449820082
25418,fiore,82.0,95.0,43,40,83,0.0124402915084,4.4557891977,3.0637739051,1.45434661164
8771,demasiadas,171.0,419.0,140,349,489,3.30922585622e-05,9.29195064398,13.5128554341,1.45425389693
13780,despertas,145.0,168.0,130,154,284,0.000890410427395,7.87913943496,5.41804227427,1.4542410406
5882,flash,334.0,387.0,214,277,491,4.58825768417e-07,18.1491901467,12.4808473818,1.45416329449
6219,bendiga,240.0,588.0,110,289,399,8.82824640785e-07,13.0413342372,18.96314796,1.45408035827
39394,gen,40.0,98.0,30,67,97,0.0447520068674,2.1735557062,3.16052465999,1.45408035827
39397,existió,40.0,98.0,34,87,121,0.0447520068674,2.1735557062,3.16052465999,1.45408035827
39396,instrucciones,40.0,98.0,39,93,132,0.0447520068674,2.1735557062,3.16052465999,1.45408035827
39395,convido,40.0,98.0,40,88,128,0.0447520068674,2.1735557062,3.16052465999,1.45408035827
5780,cap,340.0,394.0,150,228,378,3.6503664913e-07,18.4752235027,12.7065991432,1.45398649115
5690,agarran,346.0,401.0,284,350,634,2.90455320522e-07,18.8012568586,12.9323509047,1.45381586048
13862,lejosss,109.0,267.0,88,218,306,0.000928717189347,5.92293929938,8.6108171859,1.45380810957
13861,aroma,109.0,267.0,93,216,309,0.000928717189347,5.92293929938,8.6108171859,1.45380810957
5448,maru,358.0,415.0,119,204,323,1.83958992247e-07,19.4533235704,13.3838544275,1.45349186782
7691,regresar,196.0,480.0,158,393,551,9.10560709716e-06,10.6504229604,15.4801207836,1.45347474379
877,estuve,1832.0,2124.0,894,1339,2233,4.24835481834e-32,99.5488513437,68.4995344676,1.45327777944
9243,ironía,165.0,404.0,129,320,449,4.72091565887e-05,8.96591728805,13.0291016596,1.45318111254
6701,perderte,223.0,546.0,184,418,602,2.24355421072e-06,12.117573062,17.6086373914,1.4531488526
1261,matemática,1373.0,1592.0,515,722,1237,1.85295711987e-24,74.6072996151,51.3424005991,1.45313227945
13246,desubicada,116.0,284.0,98,230,328,0.000647441287668,6.30331154797,9.15907146366,1.45305707864
8462,tomás,238.0,276.0,141,144,285,2.15778906006e-05,12.9326564519,8.90106945059,1.45293287775
15942,andaa,96.0,235.0,78,177,255,0.00192430223307,5.21653369487,7.57880913366,1.45284389538
20340,llamarme,100.0,116.0,94,104,198,0.00593188043729,5.43388926549,3.74102918938,1.45251185982
27104,ceba,75.0,87.0,56,73,129,0.0171774310763,4.07541694912,2.80577189204,1.45251185981
8884,cuba,225.0,261.0,139,161,300,3.67053500095e-05,12.2262508473,8.41731567611,1.45251185981
865,carlos,1856.0,2153.0,548,798,1346,2.05565222065e-32,100.852984767,69.434791765,1.45248487399
2743,gustas,521.0,1275.0,318,753,1071,5.20249622376e-13,28.3105630732,41.1190708316,1.45242857676
6027,cuñado,331.0,384.0,189,284,473,5.595181429e-07,17.9861734688,12.3840966269,1.4523605565
35549,lennon,47.0,115.0,33,81,114,0.0302012731693,2.55392795478,3.70877893775,1.45218620236
35548,participaron,47.0,115.0,22,65,87,0.0302012731693,2.55392795478,3.70877893775,1.45218620236
35551,convertirse,47.0,115.0,46,100,146,0.0302012731693,2.55392795478,3.70877893775,1.45218620236
35550,looo,47.0,115.0,34,87,121,0.0302012731693,2.55392795478,3.70877893775,1.45218620236
909,entradas,1790.0,2077.0,596,604,1200,2.78945315557e-31,97.2666178522,66.9837726409,1.45209226082
699,cel,1655.0,4049.0,515,1367,1882,7.74155440828e-38,89.9308673438,130.58126886,1.45201834161
10344,circuito,148.0,362.0,73,191,264,0.00012187887778,8.04215611292,11.674591091,1.45167426833
3387,ciclo,572.0,664.0,131,249,380,5.06685167169e-11,31.0818465986,21.414167084,1.45146185124
4260,alergia,348.0,851.0,205,442,647,3.90546000249e-09,18.9099346439,27.4449641393,1.45135161258
12683,cu,119.0,291.0,83,218,301,0.000575133074283,6.46632822593,9.38482322508,1.45133728094
5861,amigaa,256.0,626.0,161,347,508,4.42598087844e-07,13.9107565196,20.188657522,1.45129831678
5071,jaa,292.0,714.0,164,252,416,6.95342964328e-08,15.8669566552,23.0266796657,1.45123479985
21735,versiones,93.0,108.0,48,92,140,0.00814113875725,5.0535170169,3.48302717632,1.45089795775
35651,charles,62.0,72.0,48,51,99,0.0307278882636,3.3690113446,2.32201811755,1.45089795774
35652,espectaculo,62.0,72.0,44,56,100,0.0307278882636,3.3690113446,2.32201811755,1.45089795774
3400,cámara,432.0,1056.0,279,539,818,5.63632252573e-11,23.4744016269,34.056265724,1.4507831239
16818,viii,90.0,220.0,77,189,266,0.00278046059783,4.89050033894,7.09505535917,1.4507831239
5346,tantooo,279.0,682.0,211,478,689,1.39222575387e-07,15.1605510507,21.9946716134,1.4507831239
36310,complete,45.0,110.0,43,99,142,0.0344326614204,2.44525016947,3.54752767958,1.4507831239
36309,extraterrestre,45.0,110.0,39,86,125,0.0344326614204,2.44525016947,3.54752767958,1.4507831239
36311,quierasss,45.0,110.0,38,93,131,0.0344326614204,2.44525016947,3.54752767958,1.4507831239
12019,votaron,167.0,194.0,97,132,229,0.000395565928385,9.07459507336,6.25654881672,1.45041545094
29635,pudrió,68.0,79.0,58,76,134,0.0237957275227,3.69504470053,2.54776987897,1.45030551269
8148,entrena,247.0,287.0,128,202,330,1.65913513939e-05,13.4217064858,9.25582221855,1.45008257169
21903,fríooo,70.0,171.0,57,132,189,0.00846530099405,3.80372248584,5.51479302917,1.44984105694
27370,pola,74.0,86.0,12,53,65,0.0184719265402,4.02107805646,2.7735216404,1.44980951217
18728,cho,111.0,129.0,54,82,136,0.00390760601044,6.03161708469,4.1602824606,1.44980951217
18729,nombrar,111.0,129.0,96,118,214,0.00390760601044,6.03161708469,4.1602824606,1.44980951217
8431,sector,183.0,447.0,101,174,275,2.08156067906e-05,9.94401735584,14.4158624798,1.44970206346
