palabra,pvalorWelch
esperará,0.00016398461099
stalkees,2.53164969755e-05
inentendibles,0.000609228483577
ahoora,2.19384104084e-05
desaprobamos,0.0022652019951
quemarse,0.145816311781
calabozo,0.0208941601042
doctora,0.907892553138
tatuajee,0.00133519212033
nadar,0.828664495268
estúpidos,8.32177566633e-06
hagasss,0.000428692596814
cometimos,0.00415561074912
remendar,9.18121553416e-08
imitadora,0.13705843133
desestabilizador,0.0240091956687
dalo,9.45084288453e-05
exista,2.8891582058e-07
dejándote,0.000677593851642
acusaciones,0.00554642971388
preguntarle,0.0106572644747
negacion,0.000186551736003
triplica,0.00223195370848
organizadora,5.86200512247e-05
opine,0.0303154400132
labeouf,0.0614783653181
aliente,0.197000854023
decías,0.00326577002927
nubló,0.870882743528
fijan,0.000280524112619
conceptos,5.59067842419e-05
phelps,2.8805384913e-05
odiarlo,0.25589664469
tomaron,0.0511710032021
impulsará,0.00170446571637
aguantemos,0.000757466840949
agigantados,0.000134982099868
también,1.35261618987e-06
misaaa,0.00143216191797
tomatelooo,0.0106268129096
encuentren,0.000243730678658
repetición,0.112203804765
jimeee,3.68021304054e-05
kjjj,0.00228119885092
paraiso,0.0103345804402
calculos,0.067122306472
soh,0.0121906162048
waking,0.314009627944
gritale,0.000999496389467
confirme,0.00148594818698
bloopers,0.738536484345
eléctrico,6.44427983836e-05
ofendiendo,0.00498064120329
participante,0.0212623092113
quitarte,3.56772028482e-07
privilegio,2.71203651032e-05
paranoicos,0.00191649386778
goolll,0.19370140328
remedio,0.0197756034662
pato,8.07338143233e-05
definido,1.86677697864e-06
pelitos,0.00449886910489
ustedd,8.61290427162e-05
sisterr,0.00472377988056
epoca,0.000824691073252
copiaba,2.79068736921e-06
saldrá,0.0853956531141
giani,0.00370085365765
inoportuno,0.251456257782
kurz,0.0011221123574
aquellas,7.00708293633e-06
cuidar,0.432818492437
topes,0.215194516062
sobre,1.31280405216e-22
vá,0.0928309122753
usan,1.27984302714e-05
caés,0.0116601901927
casualmente,0.155707313273
volvioo,0.0109964178159
refugio,0.00537402037912
desgarrar,0.0806554723786
preguntabas,0.000505860016233
cepillo,0.000418144248109
novi,0.450100340781
corajuda,2.54095623846e-05
idea,0.633715418568
persistir,0.00675173686659
contundentes,0.0391537587861
luiz,0.0778395301114
abrazar,0.0542045973537
piñera,0.0821113381383
apuntamos,0.000428746530715
psicologicos,0.0162285785681
cachetazos,0.0038089681166
desconectó,0.00202263780832
paradojas,0.0805107922299
situación,0.00223885647976
educados,0.0781251956655
agradecimiento,6.49531048682e-07
enema,7.83502272846e-06
nudito,7.07453323367e-05
fonzi,1.32380592167e-05
andoo,0.0571242878259
escandalo,0.267506836441
pudo,0.833582970045
collins,0.00111613358435
twenty,0.012976555162
ensuciar,0.000363845050579
referee,0.0102225904474
griegas,0.00208893104729
gánate,0.119372539273
fashion,2.00643342487e-05
haran,2.01526286527e-05
wolverine,0.0282243410186
escoceses,0.0117397207545
funcionamos,0.240175918907
negociar,0.00475654696888
ufaa,0.235859061767
baker,0.000599650500092
cachis,0.0468875426371
maalll,3.10156617874e-05
contactate,0.033267572915
gedan,0.00269716073345
duran,0.225889770345
digoo,2.81708329911e-05
váyase,0.00125498567596
hank,0.0105463061078
gasté,0.00066639667889
contaba,0.000619238225065
encerrarte,0.070169850013
cargando,0.00294258145051
lesbiana,0.000111203205959
vibrante,0.114353078723
mentir,4.77655404506e-06
diabolica,0.0158088231492
fas,0.000525593258678
soñado,0.0772509244209
servirme,0.00142920201063
partitura,0.000265645574173
escarlata,4.01128824792e-05
excepto,0.0270933736944
burning,0.00283801726625
bueenoo,0.000763854887133
cisco,0.0282169290621
een,0.00293595102339
pacienciaaa,0.0147934811845
fobia,0.0929068059514
dn,0.00139393623946
ocurre,3.29238372056e-07
revive,0.0169438782107
ansaldi,0.000110318316077
agua,1.83149523622e-08
párrafos,0.00610940943686
fumé,0.51962643974
aahhh,1.76312666438e-05
directo,0.032326905691
bailesito,0.030425529467
shooping,0.0150325101136
eufórico,0.036440737194
tri,0.0297683565535
representa,0.00116313872844
cobraste,0.000967959074822
tiradores,0.147394293379
jani,0.0030195651021
celii,0.00622572830486
criticarlo,0.0231747904302
asombra,0.0454467735792
desastres,0.00108193700362
activá,0.0221343627829
ocurrir,6.32742675683e-06
saliendooo,5.89910791111e-05
vacía,0.536338453141
zack,0.0366786730314
holiis,0.0987715168435
malón,9.56795047218e-05
copa,0.509884731647
tomatelo,0.00100270838765
acordándome,0.00128431395774
jugueteria,0.0106472899882
adapta,0.0262410275888
configuraciones,0.00467185665644
mashi,0.0588348669523
leyo,0.00388211762838
fundar,0.000330162159005
regueton,0.103254572175
happen,0.107684558169
solas,0.00281145714684
besisss,0.000300078936596
expansion,0.0445473713797
pisaron,0.000210630773057
importás,0.0571443751734
asombrada,0.377488546708
gritaron,0.000448705671287
ningunear,0.000700744688735
adjetivos,0.00190795519415
labrador,0.000246872060473
inactividad,0.0045132973743
putean,0.778688637855
pensar,9.43429390745e-07
wipi,0.00532684810784
cocaína,0.000360706798658
funcionalidad,0.00115643013257
tuitear,9.04741956546e-05
agustína,0.0028562322768
olímpica,0.329511208801
heat,0.000859066227254
lalala,0.00170186080882
garchaaa,0.00262453305994
motivarme,7.38373389398e-05
imprevistas,0.0177297561871
rapada,0.000190779362533
despiertos,7.16218718728e-05
reflexione,0.0145689268601
grita,0.387550025533
mintió,1.53704997551e-06
etapas,0.0711866609076
dignidad,3.08051469883e-07
adoptado,0.00306249559778
gordasss,0.022518614173
papeles,0.0586117725216
resident,5.59437766054e-05
apoderado,0.00725424543587
encantando,0.0159452178877
lograrlo,0.00010925322887
traicionera,0.00161458218593
distingue,0.133695411809
compraba,0.457877195374
borrosa,0.00328547857443
crazy,6.24244853197e-05
incendie,0.0024825118384
distorsión,0.142460000102
solsticio,0.00379143058221
pedíamos,0.000822606199765
doooy,4.84812734784e-05
vuelvaa,0.00274800643633
haberlas,4.55137626241e-06
buscarmeee,2.4407644084e-05
democratización,0.001744261478
minifalda,0.00238652028817
agradecerte,0.508879291156
entran,0.0371904384594
quereme,0.00363230186262
vooz,0.000879206460568
lució,0.00200280674475
lineaaa,0.00084759193004
matarse,0.477602018027
culpa,5.27583337409e-08
porqur,0.053695353976
moving,0.0749804496742
mueven,6.97780638574e-05
momias,0.264862769053
mezcla,0.995165708427
jairo,0.00919589150241
soportó,0.0173574693752
pesan,4.82651154552e-05
ningun,0.368090257734
must,0.000271632117134
teorema,0.00328726137341
martilla,9.49852350252e-05
proporciona,0.204982760889
baaasta,5.96218086861e-06
capitales,0.0435566613279
wtspp,0.00212573960338
eshaaa,0.000957577453931
jajajajjjaj,0.000672917500541
berazategui,0.00664532188797
iríamos,0.0273083203267
deficit,0.00948993049009
regalosss,6.40627733523e-05
enseñales,0.00212144452097
rien,0.402430272192
injerencia,0.00919153216521
burraaa,1.89213811426e-05
puro,0.0616714056179
alentar,0.00924570838599
transmito,0.0356224706838
mirate,0.270011119706
encajé,0.0188799126904
cambiarías,0.121816915135
oportuno,0.00579347931729
miope,0.0012742576348
perdonan,0.00314878794574
ayudalo,0.00273408297916
bohemian,0.00249785524793
comodos,0.00855802107759
marcarme,0.0380081671494
nnnooo,0.000216750238674
salgaa,0.00153063711331
guey,8.69707068148e-05
miran,0.0970987059591
estudiiar,0.000305910006643
pensada,0.00226321780022
lookete,1.99158509224e-05
tarde,1.53263179242e-17
agrandarse,0.00204463294883
engañan,5.323415145e-07
partido,0.000978996012844
casa,1.12772072942e-56
ingenuos,0.0131315514719
deapues,0.000287824443497
insulsa,0.456817609551
decepcionó,2.34814957167e-08
atrapasueños,0.00161360598524
piensame,0.000156510212099
noticia,1.88464926195e-05
speed,0.00231456145843
rec,0.000502218984641
equivocamos,0.0528566513083
hediondos,0.000968040169773
qud,0.00172021373685
fumata,6.1096273107e-05
two,0.00297951008256
puerta,0.00252193063991
hermooosooo,0.00428168003155
desvestir,0.000725507237634
alma,2.18283884549e-07
camaron,0.000276739696348
enriquecedor,0.510811747001
crimenes,0.955391481492
geniiiooo,0.00293292482238
algodones,0.395827574735
ocuparse,0.0603812331241
paìs,0.00280821848357
favorecen,0.0398795062417
aumentarán,0.00733120221474
agregaste,0.76127485226
pantallita,0.0384389477659
detestó,0.0692193611122
engordado,0.000376363925394
insistirle,0.000344080709339
apuremos,0.000118529954489
umpa,0.00299186521033
granito,1.6528376157e-05
pedía,0.0123997846754
largará,0.00875002742719
definiciones,0.015097024561
llenarle,0.0401797834694
voltear,0.00784830501108
mañanas,0.000277917452182
wiskas,0.00622596006042
bardeame,0.000220698107328
pinza,0.00403427266967
pruebes,0.966736384706
googlear,0.759103445213
meniscos,0.00506343852645
estancada,0.0436185540107
reemplazando,0.0301958918657
stripes,0.00457726990294
intenet,0.0172509464766
agas,0.000509029626888
analfabeta,0.00043617479929
aflojaaa,0.000199523149154
comiendooo,0.0104681238508
supe,0.000314291155274
darsela,0.000985190373266
desesperen,0.183047258701
mataa,0.000327488836954
yankee,0.0818338706435
puas,0.000430134092971
cog,0.0184357972782
terapia,0.146267380672
ilusion,0.0313989309719
elenita,0.000936024291813
cháves,0.0147258659797
finalizado,9.92755537728e-05
harias,0.628662379224
postergado,0.723509323375
ajamm,0.000709228081554
estupidooo,0.00011984885519
camaro,0.283891850163
superadora,0.00323117548699
aburooo,0.0824024105707
morir,7.40951883367e-11
panda,9.24872389279e-06
quedarrr,0.00422996357501
mariquitas,0.0154823597177
crudos,0.000467787518133
pobreza,0.000118752410292
agil,0.265561196179
exigo,6.06036837445e-05
regístrate,0.45161059391
comerán,0.000665082596976
juzgues,0.00336419469207
retando,0.0215272105048
carpool,0.00171024082629
grup,0.0054094720091
monja,0.23022082305
decian,0.000349451649224
riiicooo,0.00263819666223
nixon,0.000752233332413
blem,0.000234901753338
desconectas,0.0292567655195
nacionalizar,0.0938644418244
grandecita,0.0165571002153
almendrado,0.00100099443041
encargado,0.970977599451
cargame,0.0169198419566
adictivos,0.016648034542
respirador,7.51019100305e-05
imbatible,0.000568716501807
cogí,0.00168658098416
libertaddd,0.00133151066702
sigan,0.0081824198774
nueva,8.34927623365e-07
dedicarte,0.000396096105143
ques,0.0157741035252
comprarrr,5.55260050155e-06
chinitaaa,0.00247471765823
compasss,0.000690385836546
pence,0.00097664530601
sodio,0.648788215601
alejarte,0.000893409573301
enteró,0.351242670874
feimann,0.00404345492101
rateada,0.000363333176552
incómoda,6.90917079488e-05
segundas,1.29639749064e-05
segime,0.0243449968586
putis,0.0541811666462
pepe,0.0380367133304
accionista,0.0027194076094
araaa,0.000487961107537
places,0.00546491840776
tnemos,0.0155649677259
gardel,0.000282122501519
exacto,1.44346243546e-09
arribó,0.0989927055873
humillo,0.223371287341
primitivo,0.00521588981793
ivon,0.00280917842608
autopartes,0.0910147266091
marcaba,0.0381542921798
espectaculaaar,5.43135493103e-05
sensualmente,0.000591594856018
seguimos,0.00800807885812
sancion,0.0769507508562
vasito,0.0511909011265
exageren,0.130597429717
qii,0.000571970515907
aaajajaja,0.000360296117777
fundó,0.000676838037014
megan,0.0108258100932
deportista,0.0355683134581
geniaaalll,0.162349483828
indígena,0.442720619069
osea,0.0221952578575
peladaaa,0.00698068330546
american,0.00288423993284
philadelphia,0.163196376265
olí,0.0515926076204
confundida,0.0151994378504
desgarrador,0.00159807661463
corra,5.45846256494e-06
quemaste,0.0743038162958
prendeee,0.0102256068243
serte,0.000316903586671
consultorio,0.00295736639851
tiroteo,0.00885163616931
vieeejaaa,0.000853412101616
pervertidos,0.00528656366776
niñeras,0.00489405595906
ejercen,0.00153489930564
micky,0.000667603348619
jajajajajjaaj,0.000730132541295
mató,0.116266100697
lituania,0.0366139378639
unicamente,8.8379154532e-09
agradecidos,0.198661243991
entrenaron,0.00857428125685
cobain,8.60755484387e-06
amoxicilina,0.00157966436845
albergar,0.00586139778962
batida,0.00285544295584
grata,0.0380496878097
hit,0.000290982490186
sebarme,0.000141959882867
libertaaad,0.260633576127
jaaajajaj,0.00873268231273
merito,2.82235583666e-09
claros,0.0332425971536
flows,0.00219920331798
acertar,0.00259280570854
pongas,0.0756693142137
bajonee,7.16103929583e-06
diosh,0.00365270637299
animarse,0.00014748002015
insistió,0.740808867309
guardan,0.00134446077928
especial,5.38168147463e-10
explicarme,0.00866701558368
fuí,0.00560695717995
pañuelo,2.36858038662e-05
aguardiente,0.0165376500403
martinaa,0.0591708742474
ignorantes,0.0605826938561
agria,0.0341307506078
aguaaa,3.38579560872e-07
olvidar,0.0375803458868
siestota,0.0295826786683
desconfía,0.0865295934931
chacales,0.0153411727599
solita,0.663336022689
manicomio,0.0197854253988
intactos,0.00305676438073
acorralado,1.27596665875e-06
ahorras,5.74095492441e-07
beethoven,0.360551381208
accion,1.54000733734e-05
jodaaan,0.0379389105948
empezarla,0.013896284432
ladris,0.00173711337832
leo,0.0516297430315
colaboradores,9.97952550513e-06
pagarme,0.0184788339666
hojos,0.0132033102142
fumada,0.000464091302393
comentarlo,0.00224922795348
entendidos,0.0161183591772
cuida,0.00494553452442
muera,0.00212834140868
dañina,0.00602282589725
placa,3.01458098836e-07
gerencia,0.0197242394592
rojas,2.88189372718e-07
cultos,0.101428651713
sumas,0.00179648739681
enseña,0.135641112227
matameee,0.016825659326
respirar,0.0164007335691
tráiganme,0.000653914215452
arqueología,0.0327574122083
kike,0.000102378789494
ramonnn,0.000721490189999
buscarnos,0.00720593685595
respira,0.070120144351
ases,0.451822630478
fierita,0.0557142673247
wrote,0.0440290115359
estába,0.00382221247251
poosta,0.000623363222938
avises,0.000141802786769
samaritano,0.000331144004504
reflejo,0.0302099591544
sinceridad,2.04915254997e-06
maquiavelo,0.21723105585
cortazar,0.00592707527459
amigo,5.58003425628e-27
aflojaron,0.0299505419986
enfermó,0.000171434748634
identica,0.00143948941442
alcantarilla,0.0474956221603
solteria,0.00476611065971
agile,0.000810465927277
meshi,0.02628892777
niegan,5.54802549759e-07
cobrarse,0.309028516272
disimulen,0.314348695225
keeping,0.00078949404125
concentrarmeee,0.00571504393454
soledaaad,0.006068344705
engañas,0.00422156253486
proverbio,0.0396835151999
juerteee,0.30936276654
chamuyaba,0.000501869466012
bicicleteria,0.00129490686154
acostumbra,0.000329200673585
aparentar,7.38530255967e-06
ajajjajaaj,0.000710439001659
noto,1.88931615297e-06
mencionado,0.0163256564824
herede,0.00311057660381
descartado,0.000262461611136
asumirlo,0.00678015632518
desastrosos,0.00117510992943
dependiendo,0.000351162107729
borrando,0.00429560076905
culi,0.00130676056483
arreh,0.00747373942167
miercole,8.78072766694e-05
específico,0.00332187203
liberación,2.11725221407e-05
tomarte,0.00437351804453
mudos,5.94552104173e-07
ansioso,0.670442105859
sabremos,0.571464850228
muslos,0.0149774448765
barreda,0.00516451259126
paisaje,1.05629047045e-06
múnich,0.00200212652486
cambiosss,0.0330363047661
sonrisaa,4.48344384202e-06
unplugged,0.00439365082206
compraventa,0.00935794309268
uniformados,0.0133899422578
dumbo,0.593476659057
portarte,0.00171000754925
heridas,0.000102877446645
sinónimo,2.58700896665e-05
pongan,0.0584816647301
escritorio,0.0543338461659
aaca,0.149117770001
contactarnos,0.0261839286731
reparo,0.0137384729419
conclusiones,0.0550076314532
decimeee,0.253154935105
creidas,0.00264037481255
cuidé,0.789685555511
detalle,0.000134579523867
estiy,0.00107760473708
acostumbran,0.000621126538567
emocionante,0.000806094858763
pareceria,0.00230031059696
pensamientos,0.000470297013804
gasparin,0.0111398435992
revés,0.0119311967879
usarse,0.000186452745304
reflexiona,0.000154091534778
ganaban,0.067839045411
amoree,0.008407512844
arma,9.68540664972e-05
minujin,0.064076965174
exceso,3.01009540738e-09
disfrutenlo,2.48597675086e-05
dejaste,0.049567044816
arcooo,0.0669816932639
jonh,0.000418287351182
inteligentes,3.49609060761e-09
movían,0.157732325976
precio,0.00013617374839
parado,0.341617928773
apuntando,0.000455862379376
jajaajajaaja,0.00252875781025
preciados,0.00563178538107
inmensidad,0.000948420582364
detector,0.687215671797
bicho,0.000342380991337
aceptarse,0.000699133630683
idoneidad,0.115601870618
cremon,0.0182483773112
coronita,8.85060943475e-05
adivina,1.53036377113e-06
enviarle,0.0157939012795
logra,0.0620010778437
tatii,0.00105462182666
jajaajjajaj,0.00011875468279
disfrutemos,0.0870892911529
pesa,4.20544374845e-06
derecho,0.285585588534
http,0.451765593111
une,0.0057240332521
caniches,0.149449003358
concert,0.0359651364454
elegía,0.000915652957992
novios,4.93418676494e-10
brota,0.00033914455511
vestirme,2.35783424538e-05
detalladamente,0.197887776912
autorizada,3.50782130431e-05
factura,0.428340197949
efectos,6.05751824565e-05
tragasable,0.000423310071624
homework,0.000413443890297
mirarme,0.000576308603365
pantallazo,0.0975145876274
superpoder,0.0350573757131
salvan,0.0291885641627
desfigurada,0.00180443440575
quilombooo,0.0736821901784
paz,0.00395046026399
aprenderlo,0.0985916074339
lucieron,0.00585858958625
guardalo,0.872283894324
carita,0.000247502811206
decime,0.686065465773
pueblerino,0.000338534633056
